category,name,image_url,page_url,articles_json,shun_array
vegitable,三つ葉,https://img01.plus-server.net/www.foodslink.jp/syokuzaihyakka/syun/vegitable/mituba-page/mituba2s.jpg,https://foodslink.jp/syokuzaihyakka/syun/vegitable/mituba.htm,"[{""title"":""■ミツバ（三つ葉/みつば）とは"",""sub_categories"":[{""title"":""●三つ葉の主な産地"",""contents"":[""　ミツバはセリ科ミツバ属の多年草で、日本が原産です。各地の山野にも沢山自生しており、山蕗やワラビなどと共に山菜採りで収穫できます。その名前の通り、葉柄の先には三枚の葉が付いています。"",""茶碗蒸のトッピングといえば三つ葉ですよね。近頃、日本人の好みに合っているため､洋食系のレストランでもよく見かけるようになりました。"",""右の表とグラフは政府がまとめた平成２４年産のみつば生産量です。これを見ると、ミツバの主な産地は千葉県、愛知県に次いで茨城県、静岡となっています。この４つの県で全国の半分以上を生産しています。""]},{""title"":""●三つ葉の主な産地"",""contents"":[]}]},{""title"":""●ミツバの種類"",""sub_categories"":[{""title"":""●「根三つ葉 \n」"",""contents"":[""文字通り細いですが、ごぼうの先のような根が付いているもので、春から夏にかけて天然物も出回ります。"",""根三つ葉の解説　→"",""根三つ葉の画像一覧　→""]}]}]","[true, true, true, true, true, false, false, false, false, false, false, true, true, false, false, false, false, false, false, false, false, false, true, true, true, true, true, true, true, true, true, true, true, true, true, true, false, false, true, true, true, true, false, false, false, false, false, false]"
vegitable,サラダ菜,https://img01.plus-server.net/www.foodslink.jp/syokuzaihyakka/syun/vegitable/lettuce/saladana3s.jpg,https://foodslink.jp/syokuzaihyakka/syun/vegitable/saladana.htm,"[{""title"":""●サラダ菜とは"",""sub_categories"":[{""title"":""◆全国のサラダ菜生産量ランキング"",""contents"":[""　サラダ菜はレタスの一種で、普通の玉レタスと同じ結球するタイプのヘッドレタスの部類に入り、玉レタスがサクサクした歯触りでクリスプヘッド型と呼ばれるのに対し、サラダ菜は柔らかい歯触りのバターヘッド型レタスと呼ばれています。"",""　結球タイプに分類はされていますが、サラダ菜の結球は非常に緩く、結球するのはほんの芯の部分だけで、周りの葉は平たく重なる程度です。"",""　持ち味はその柔らかい食感と、美しいグリーンの色合いです。"",""　ランキングで見ると、千葉県が最も多く、続いて静岡県、そして福岡県です。この三県で全国の約半分を生産している主な産地となっています。""]},{""title"":""◆全国のサラダ菜生産量ランキング"",""contents"":[]}]},{""title"":""●サラダ菜の旬は"",""sub_categories"":[{""title"":""◆サラダ菜は通年栽培"",""contents"":[""　サラダ菜は通年各地で栽培されており、出回る量も一年を通してあまり大きく波はありません。"",""　「サカタの種」や「タキイ種苗」によると、温暖地での露地栽培の場合は５月から６月と９月１０月が収穫期となっています。トンネルやハウス栽培の場合は12月から３月あたりになります。また、サマ―グリーンは真夏にも収穫できる品種となっています。"",""　栽培地の気候によって、高冷地の場合や暖地の場合は上記の前後が収穫期となり、結果通年どこかから出荷され出回っているという訳です。"",""　各画像をクリックしていただければ拡大画像がご覧いただけます。""]}]}]","[true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true]"
vegitable,じゅんさい,https://img01.plus-server.net/www.foodslink.jp/syokuzaihyakka/syun/vegitable/jyunsai/junsai09bs.jpg,https://foodslink.jp/syokuzaihyakka/syun/vegitable/jyunsai.htm,"[{""title"":""■ジュンサイとは"",""sub_categories"":[{""title"":""●じゅんさいの特徴"",""contents"":[""ジュンサイはスイレン科の水草の一種で、深さ８０ｃｍ～１ｍほどの淡水の沼や池にせいそくし、ハスの葉と同じように水面に丸い葉を広げます。世界的には日本の他にも中国をはじめとするアジア一帯から、オーストラリアなどの温帯域に分布しているとされています。日本ではその昔、各地に自生し、古くからヌナワ（沼縄）とも呼ばれ、食用とされてきた歴史がありますが、今では環境の変化などでその姿はほとんど見られなくなり、東北などで栽培されているものとなっています。"",""そんなジュンサイですが、食用となるのは葉が開く前の蕾のような芽の部分芽と茎、花のつぼみを手作業で摘み取ったものです。秋田県では木舟を浮かべて「採り子」がジュンサイを収穫刷る風景が初夏の風物詩として有名です。"",""一般的には水煮されたものが袋やビンに詰められて流通していますが、旬の時期には生のままパック詰めされたものも出回ります。"",""収穫されたジュンサイは寒天状の膜に包まれていて、プリプリする歯ごたえとつるっとした食感を楽しみます。両端が尖った長い巻物状のものが葉になる前の芽の部分です。茶色で丸い部分が花になる蕾の部分です。それらを包み込むように透明なゼリー状の膜があります。このゼリー状の部分がツルッとした食感となり、茎や芽の部分がプリプリした歯ざわりを楽しませてくれます。""]},{""title"":""●じゅんさいの特徴"",""contents"":[]}]},{""title"":""■ジュンサイの主な産地と旬の時期"",""sub_categories"":[{""title"":""●じゅんさいは初夏から夏が旬 "",""contents"":[""じゅんさいは日本では本州と北海道の沼地に自生しています。京都では深泥池、北海道では大沼公園の沼地などがありますが、なんと言っても秋田県の三種町（以前は山本町だったのですが、２００６年に山本町をはじめ、琴丘町、八竜町の３つが合併し、三種町となりました。）が有名で全国の約９割を占めているそうです。"",""しかし、近年は中国から安く大量に輸入されているため価格が低迷し、産地の生産者の高齢化と相まって生産量が年々減少しています。現在秋田県三種町では「じゅんさい日本一生産数量助成事業」をはじめ生産量の維持に取り組んでいるようです。"","" 収穫は早いものは４月頃から始まり９月上旬頃まで行われます。出始めの４～６月頃に取れるものが「１番芽」と呼ばれゼリー状の部分が多く品質が最も高いと言われています。次いで６～７月に「２番芽」、７以降が「３番芽」と呼ばれています。食べ頃の旬はなんと行っても「１番芽」の収穫が最盛期となる６月から７月にかけてです。""]},{""title"":""●じゅんさいは初夏から夏が旬 "",""contents"":[]}]}]","[false, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, false, false]"
vegitable,フェンネル／フィノッキオ,https://img01.plus-server.net/www.foodslink.jp/syokuzaihyakka/syun/vegitable/Fennel/Fennel17s.jpg,https://foodslink.jp/syokuzaihyakka/syun/vegitable/Fennel.htm,"[{""title"":""●フェンネル、フヌイユ、フィノッキオ、ういきょうとは"",""sub_categories"":[{""title"":""◆フェンネルが出回る旬の時期"",""contents"":[""フェンネル、フヌイユ、フィノッキオ、ういきょうはどれも同じものをさし、セリ科ウイキョウ属の植物の名前です。海外西欧ではお馴染みの野菜又はハーブとして知られ、英語でフェンネル（Fennel）、フランス語で（Fenouil）、イタリアではフィノッキオ（Finocchio）と呼ばれ、日本での和名はウイキョウ（茴香）といいます。とは言っても、通常フェンネルと呼ばれるのはハーブとして上の葉の部分を指し、フィノッキオは野菜として根元近くの肥大した鱗茎を食用とするものを指しています。"",""地中海沿岸が原産とされ、古代エジプトや古代ローマでも栽培されていた記録が残っているそうです。日本ではまだまだレストランで使われる程度で、一般家庭の食卓には馴染みが無い野菜ですが、イタリア料理の普及と共にフィノッキオという食材としても徐々に知られつつあるのではないでしょうか。"",""フェンネルと一言で言っても、利用できるのは３つのパートがあり、そのパートによって使い方や食べ方が違います。ひとつは白く膨らんだ「鱗茎」と呼ばれる根元のカブのような部分。そして綺麗なグリーンで針のような葉の部分。最後は秋に採れる種の部分です。"",""フェンネルの鱗茎部分をイタリアではフィノッキオを呼んでいます。この部分は、丁度セロリの根元のような食感と独特の香りがあり、生のまま、又は加熱調理して食用とします。ヨーロッパでは比較的ポピュラーな野菜の1つです。"",""葉の部分は所謂ハーブとして利用されます。サラダの他、刻んで和え物に加えたり、スープに加えるなどの食用の他、ハーブティーとして飲用にもされています。"",""フェンネルの種にも強い香りがあり、主に香辛料として用いられている他、化粧品などにも使われています。"",""フェンネルを日本で品種改良し、鱗茎部分があまり大きく肥大せず、スリムな形にしたスティッキオという品種がトキタ種苗から販売されています。"",""スティッキオに関してはこちら　→"",""フェンネルは世界で見るとカレーで知られるインドや中国、エジプト、そしてヨーロッパなどで多く作られているようです。しかし日本ではまだまだレストランで使われる程度で、一般家庭の食卓には馴染みが無いこともあり、作られているのは極限られた数量しかありません。それらの多くはレストランなど飲食店向けに卸されています。産地としては岡山県をはじめ長野県や静岡県、岩手県、富山県などがあります。"",""フェンネルは種をまく時期や栽培地の気候などによって収穫できる時期が違ってきます。通常平地での花期は、６月から８月あたりにかけてで、鱗茎部分が十分にふくらみ美味しくなるのはその直前あたりとなります。"",""また、葉の収穫は基本的には随時柔らかい先の部分を収穫することができます。なので、葉が元気に成長する比較的暖かい時期が収穫時期となります。""]},{""title"":""◆３つのパートがあります"",""contents"":[]},{""title"":""◆フィノッキオ＝フェンネルの鱗茎"",""contents"":[]},{""title"":""◆フェンネルの葉"",""contents"":[]},{""title"":""◆フェンネル・シード（種）"",""contents"":[]},{""title"":""◆スティックタイプのスティッキオ"",""contents"":[]},{""title"":""◆まだまだ国産のものは少ない"",""contents"":[]},{""title"":""◆フェンネルが出回る旬の時期"",""contents"":[]}]}]","[false, false, false, true, true, true, true, true, false, true, true, true, false, false, false, true, true, true, true, true, true, true, true, true]"
vegitable,国産ニンニクの芽,https://img01.plus-server.net/www.foodslink.jp/syokuzaihyakka/syun/vegitable/ninniku/ninniku-kuki20s.jpg,https://foodslink.jp/syokuzaihyakka/syun/vegitable/ninnikunome.htm,"[{""title"":""●ニンニクの芽とは"",""sub_categories"":[{""title"":""◆国産物は初夏"",""contents"":[""　にんにくの芽、又は茎ニンニクと呼ばれている物は実際の「にんにくの芽」ではなく、にんにくが花を付けるために伸ばす花茎と呼ばれる部分をさします。"",""　ニンニクはタマネギなどと同じように根もとの球根（鱗茎）を主に食用としますね。ニンニクは春になると花を付けるための茎を伸ばしますが、栽培されている物は、この球根（鱗茎）に養分を貯めておけるように花を咲かせないように、花茎を刈り取ります。この花茎の部分が一般に売られている「ニンニクの芽」と呼ばれているものです。"",""　一般的に売られているにんにくの芽（茎ニンニク）はほとんどが中国産の物で、蕾部分から先を切り落として茎だけにした状態で輸入されています。同じにんにくでも茎ニンニク向けに品種改良されたものだそうです。"",""　青森県などで栽培されているにんにく「福地ホワイト六片種」にもやはりこの花茎は伸び、花が咲く前に刈り取られますが、売られているようなまっすぐで太さが揃ったような物ではなく、短くひょろっとしていて、頭に蕾がついています。いずれも香りは普通のにんにくよりもソフトです。"",""ニンニクのページ　→"",""　店頭に並んでいるにんにくの芽はほとんどが中国から輸入されている物と思って良いでしょう。フレッシュの物をはじめ、冷凍された物も沢山輸入されています。"",""　にんにくの産地に行くと、道の駅などでその時期にだけ刈り取られたにんにくの芽（茎にんにく）が並んでいるのを見かける事があります。にんにくの一大産地は青森県ですね。香川県などでも見かける事があります。"",""　中国から輸入されている物はほぼ通年流通しています。促成栽培などもされているようです。また、冷凍物も充実しています。"",""　国内で採れる時期は、にんにくの栽培時期に合わせてと言う事になりますが、主な産地の青森県で見ると、大体５月下旬頃から６月初旬にかけて、この花芽の刈り取りが行われるようです。近畿でも５月初旬頃から中旬頃に直売所などに出回ります。"",""　なので、国産のニンニクの芽の旬はその時期、５月中旬から６月初旬と言う事になります。ただ、国内のにんにくのほとんどが「福地ホワイト六片種」などで、長く太い花芽が真っ直ぐに伸びる品種ではないので、スーパーなどで売られているものとは違います。主に道の駅や産地の直場所などで扱われています。""]},{""title"":""◆ほとんどが中国産"",""contents"":[]},{""title"":""◆国産物も少し"",""contents"":[]},{""title"":""◆輸入物は通年"",""contents"":[]},{""title"":""◆国産物は初夏"",""contents"":[]}]}]","[true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true]"
vegitable,グリーンアスパラガス,https://img01.plus-server.net/www.foodslink.jp/syokuzaihyakka/syun/vegitable/asupara/asperge2s.JPG,https://foodslink.jp/syokuzaihyakka/syun/vegitable/asupara1.htm,[],"[false, false, false, false, false, false, false, false, false, false, false, false]"
vegitable,ラッキョウ,https://img01.plus-server.net/www.foodslink.jp/syokuzaihyakka/syun/vegitable/rakkyou/rakkyou03bs.jpg,https://foodslink.jp/syokuzaihyakka/syun/vegitable/rakkyou.htm,"[{""title"":""●らっきょう／辣韮／ラッキョウとは"",""sub_categories"":[{""title"":""◆エシャレット（エシャロット）と島ラッキョウ"",""contents"":[""ラッキョウは中国が原産とされるネギ科の植物で、主にふくらんだ鱗茎（りんけい）部分を食用とします。カレーライスの付け合せとして供されるラッキョウの甘酢漬けでお馴染みですね。ラッキョウの鱗茎は白く綺麗で、ニンニクやニラと同じような強い香りがあり、五葷（ごくん）のひとつでもあります。様々な薬効も持ち、日本には平安時代に伝わったとされていますが、当時はあくまでも薬用として用いられていたようです。"",""市場には根を少しだけ残して葉の部分と共に切り取られた状態の「根付きらっきょう」や「泥付きらっきょう」と、根を綺麗に切り取り、表面も酢水で洗い、すぐに使える状態にされた「洗いらっきょう」として出荷されます。"",""島ラッキョウと呼ばれているものがありますが、こちらは沖縄の特産として知られ、ラッキョウの一種です。"",""島ラッキョウのページはこちら　→"",""また、葉付きの細いラッキョウのようなものがエシャレットまたはエシャロットという名称で出回っています。これはラッキョウを土寄せして栽培され、若取りされたもので、クセが弱く生のままでも食べられます。"",""エシャレットのページはこちら　→""]},{""title"":""◆エシャレット（エシャロット）と島ラッキョウ"",""contents"":[]}]},{""title"":""●ラッキョウ（辣韮／らっきょう）の主な産地と旬"",""sub_categories"":[{""title"":""◆ラッキョウの収穫時期と美味しい旬"",""contents"":[""特産としてラッキョウが有名なのはなんといっても鳥取県の「砂丘らっきょう」ではないでしょうか。また、鹿児島でも吹上砂丘を主な産地とする砂丘らっきょうが有名です。"",""一方福井県では「花らっきょう」という名称で親しまれ、三里浜を中心に産地としても知られています。"",""徳島県では「鳴門らっきょう」という呼び名で関西に出荷されています。"",""ラッキョウの産直お取り寄せはこちら　→"",""政府がまとめた平成２２年産の全国のラッキョウ生産量を見ると、最も多く作っているのは鹿児島県となっています。次いで砂丘らっきょうで有名な鳥取県、そして宮崎県となっています。この３つの県が主要産地となっており、全国の約４分の１ずつ、合わせて７５％以上を占めています。"",""ラッキョウは８月から９月頃に親となる鱗茎を植え付けます。その鱗茎からすぐに芽が伸び、晩秋の頃には紫色の花を咲かせ、その後冬を越します。やがて春になり、葉を茂らせ新たな鱗茎に栄養を蓄え、葉が衰え始めた初夏に収穫されます。"",""旬となる収穫の最盛期は地方によって若干ずれていますが、早いところで５月頃から始まり、７月頃まで続きます。""]},{""title"":""◆２０１０年産ラッキョウの全国生産量トップ１０"",""contents"":[]},{""title"":""◆ラッキョウの収穫時期と美味しい旬"",""contents"":[]}]}]","[true, true, true, true, true, true, true, true, true, true, true, true, false, false, false, false, false, false, false, false, false, false, false, false, true, true, true, true, true, true, true, true, true, true, true, true]"
vegitable,スナップエンドウ ,https://img01.plus-server.net/www.foodslink.jp/syokuzaihyakka/syun/vegitable/sayaendou/snapendou2s.jpg,https://foodslink.jp/syokuzaihyakka/syun/vegitable/sayaendou.htm,"[{""title"":""■サヤエンドウとは"",""sub_categories"":[{""title"":""●マメ科エンドウ属（英）snow pea（仏）petits pois"",""contents"":[""　豆を食べる“実えんどう”と豆が大きくなる前に若取りし、さやごと食べる“さやえんどう”とがあります。どちらも、エンドウ豆ですが、完全に熟して豆として収穫するのか、まだ若いさやの状態だが、中の豆がある程度膨らんでから、そのグリーンの柔らかい豆の状態で収穫するのか、はたまた、完全に若いさやの状態で、さやごと食べられる位に若採りするのかで「エンドウ豆」「グリーンピース」「サヤエンドウ」の違いが出来ます。"",""　このページでは絹さややスナップエンドウ、オランダエンドウ、砂糖さやなどのサヤごと食べるタイプを紹介します。"",""実エンドウの特徴や旬の時期はこちら　→""]}]},{""title"":""■エンドウの主な品種"",""sub_categories"":[]},{""title"":""■サヤエンドウの主な産地と美味しい旬の時期"",""sub_categories"":[{""title"":""●サヤエンドウの旬は"",""contents"":[""　どの品種も旬は春から初夏です。さやえんどうなどは全国で栽培されハウス栽培などもあり通年手に入りますが、フレッシュのグリーンピースはほとんどが露地物になるため流通も旬の時期に限られています。当然ですが、冷凍、缶詰にはない風味おいしさがあるので、立派な季節メニューに取り入れられます。"",""関東以南では冬に種をまき、春に収穫が始まります。冬の寒さが厳しい北海道や東北では主に春先にまき、初夏から夏にかけて収穫されています。""]}]}]","[true, true, true, true, true, true, true, true, true, true, true, true, false, true, true, true, true, true, true, false, false, false, false, false, false, true, true, true, true, true, true, false, false, false, false, false, false, true, true, true, true, true, true, false, false, false, false, false]"
vegitable,シロウリ（白瓜）,https://img01.plus-server.net/www.foodslink.jp/syokuzaihyakka/syun/vegitable/shirouri/shirouri08s.jpg,https://foodslink.jp/syokuzaihyakka/syun/vegitable/shirouri.htm,"[{""title"":""●白瓜（シロウリ）や青瓜（アオウリ）とは"",""sub_categories"":[{""title"":""◆地方によって形や大きさもいろいろな瓜"",""contents"":[""白ウリや青ウリと呼ばれているものはウリ科の蔓性植物になる果実の総称で、マクワウリの変種と言われています。白瓜は薄緑色をしていますが、熟すと表面が白くなるのでシロウリと呼ばれるようになったようです。また、主に漬物にされることから「ツケウリ」と呼ばれたり、そのほかにも地方によっては「アサウリ」や「アオウリ」などとも呼ばれています。"",""概観はともかく、基本的には薄緑から白っぽい果肉はきゅうりほど水分はなく、シャキシャキした食感があります。熟してもマクワウリのように甘くはならず、香りはきゅうりほど強くはありません。一般的には奈良漬や糠漬け、浅漬けなど漬物に使われる事が多いですが、スライスしたものにさっと塩を振りかけて馴染ませてから絞るだけでサラダや和え物としても美味しく食べられます。"",""マクワウリにも色々あるように、この「ウリ」と呼ばれるものは地方によって色々な大きさや形の物が古くから栽培されてきました。２０ｃｍから３０ｃｍほどの大きさで長楕円形のものや、ヘチマのように長いもの、縞模様が入っているもの、溝が入るものなどもあります。一般的にアオウリと呼ばれているものは長めの物が多いようです。""]},{""title"":""◆白うりの特徴"",""contents"":[]},{""title"":""◆地方によって形や大きさもいろいろな瓜"",""contents"":[]}]},{""title"":""●白瓜／しろうり／シロウリの主な産地と旬"",""sub_categories"":[{""title"":""◆シロウリの収穫時期と旬の時期"",""contents"":[""政府がまとめた平成２２年産のシロウリの生産量を見ると、最も多く生産しているのは徳島県で、全国の約半分を占めています。次いで千葉県の２１％となっています。"",""そのほかにも、沼目白瓜が特産として知られる長野県須坂市や、桂白瓜は京都の伝統野菜として扱われています。"",""シロウリはウリ科の植物なので、露地栽培においては初夏から夏にかけて収穫されます。ただ、ハウス栽培も行われており、早いものだと２月下旬頃から収穫が始まり３月には店頭に並びます。食べ頃の旬はやはり５月から８月中旬頃となります。""]},{""title"":""◆シロウリの収穫時期と旬の時期"",""contents"":[]}]}]","[false, false, true, true, true, true, true, true, false, false, false, false, false, false, true, true, true, true, true, true, false, false, false, false]"
vegitable,加賀太きゅうり,https://img01.plus-server.net/www.foodslink.jp/syokuzaihyakka/syun/vegitable/kiuri/Kagakyuuri05bs.jpg,https://foodslink.jp/syokuzaihyakka/syun/vegitable/kiuri-Kagafuto.htm,"[{""title"":""■加賀太きゅうり（かがふときゅうり／カガフトキュウリ）とは"",""sub_categories"":[{""title"":""◆加賀太きゅうり（かがふときゅうり）の旬"",""contents"":[""加賀太きゅうり（かがふときゅうり）は昭和１１年に金沢市久安町の米林利雄氏が東北の短太系きゅうりの栽培に取り組んだのが始まりとされています。当時の短太系きゅうりは黄色っぽく、断面が三角でウリに近いものだったそうです。その後金沢で古くから栽培されていた節成りきゅうりとの交雑を経て現在の太く断面が丸い形で、色も緑色になったと言われています。"",""現在では露地栽培よりもハウスや温室を使った栽培が中心となっています。"",""現在、「金沢市農産物ブランド協会」によって、加賀伝統野菜１５品目の中のひとつとして扱われ、ブランド化が進められています。"",""加賀太きゅうり（かがふときゅうり）はその名のごとくとても太く直径６ｃｍから７ｃｍほどもあり、１本の重さも６００～８００ｇもあります。大きいものだと１ｋｇを越すものもあるようです。"",""果肉部分がとても厚く、一本でも食べ応え十分と言った感じで、食感も適度な歯ざわりが楽しめます。"",""種の部分は食べられないわけではありませんが、通常は皮を剥き、種の部分も包丁で切り取って果肉部分だけを使います。その方が食感や見た目がよく仕上がります。"",""加賀太きゅうりは主にハウスや温室で栽培されています。収穫は４月頃から１１月頃まで行われていますが、良い状態のものが沢山出回る旬の時期は５月から６月ごろまでです。"",""""]},{""title"":""◆加賀太きゅうり（かがふときゅうり）の特徴"",""contents"":[]},{""title"":""◆加賀太きゅうり（かがふときゅうり）の旬"",""contents"":[]}]}]","[false, false, false, false, false, false, false, false, false, false, false, false]"
vegitable,ヤングコーン/ベビーコーン,https://img01.plus-server.net/www.foodslink.jp/syokuzaihyakka/syun/vegitable/corn/BabyCorn40s.jpg,https://foodslink.jp/syokuzaihyakka/syun/vegitable/YoungCorn.htm,"[{""title"":""●ヤングコーン又はベビーコーンとは"",""sub_categories"":[{""title"":""◆ヤングコーンの旬"",""contents"":[""ヤングコーンまたはベビーコーンと呼ばれているものは、その名の通り、とうもろこしの実が大きくなる前に若採りしたものです。"",""通常一本の株から２本のスイートコーンを収穫するのですが、実際には３本以上実がなったりします。その３本目以降は先の２本を太らせるため摘果する訳です。そうして摘果されたものがヤングコーンとして出回ります。"",""ヤングコーンといえば水煮の缶詰というイメージがあるかもしれませんが、旬の時期にはフレッシュの物も出回ります。以前は綺麗に皮を剥いた状態でパック詰めされたものが一般的でしたが、近頃は外皮が付いたままのものもよく見かけるようになりました。"",""この外皮付きの物の方が日持もよく、また何よりもヒゲや内側の柔らかい皮も美味しく食べられるのでお勧めです。"",""ヤングコーンの収穫はスイートコーンの栽培過程で出来るものなので、スイートコーンの収穫時期よりも前の５月から６月にかけて収穫されます。この時期にはフレッシュのものがお店に並んでいます。""]},{""title"":""◆外皮付きのものがお勧め"",""contents"":[]},{""title"":""◆ヤングコーンの旬"",""contents"":[]}]}]","[true, true, true, true, true, true, true, true, true, true, true, true]"
vegitable,さや大根,https://img01.plus-server.net/www.foodslink.jp/syokuzaihyakka/syun/vegitable/sayadaikon/sayadaikon07s.jpg,https://foodslink.jp/syokuzaihyakka/syun/vegitable/sayadaikon.htm,"[{""title"":""●さやだいこんとは"",""sub_categories"":[{""title"":""◆食べた食味"",""contents"":[""大根は通常肥大した根の部分を食べる野菜ですが、アブラナ科の一種で、収穫せずにそのまま育てると、やがてトウが立ち菜の花を咲かせます。さや大根はその花が終わった後に出来る実の部分で、中の種が出来始め、さやが若くまだ柔らかいうちに収穫したものです。"",""インドやタイなどでは大根の根の部分はあまり大きくならず、この鞘を主に食用とする品種もあります。どんな大根であれ、この鞘は出来ますが、食用にする場合は実が大きめで柔らかい物が適しています。"",""京都市では、鞘を収穫する専用品種が栽培され、「京の旬野菜」の一つとしてブランド化がすすめられています。"",""種ができ固くなる前の柔らかい莢を食用にします。場所によっては枝付のものも手に入ります。"",""大きさは品種によってばらつきがあり、一般的な大根のさやは小さめですが、写真の徳島県産の物は長さ９～１２cm程す。京の旬野菜に認定されているものは更に長く、１５～２０cmにもある細長い物です。"",""いずれも付け根から種が入る部分はふっくらとインゲンのような感じで、そこから細長く尖った種が入っていない部分が伸びています。"",""生のまま食べる事ができ、シャキッとした心地よい歯触りがあり、噛むと大根らしいピリッとした辛みと香りが口に広がり、大根の味のさや豆を食べているような印象です。"",""ただ、物によっては尖った部分が固く、口に繊維質が残る感じの物もありました。""]},{""title"":""◆さやだいこんの特徴"",""contents"":[]},{""title"":""◆食べた食味"",""contents"":[]}]},{""title"":""●さやだいこんの主な産地と旬"",""sub_categories"":[{""title"":""◆さやだいこんの収穫時期と旬"",""contents"":[""市場にはまだあまり出回っていませんが、比較的見かけるのは写真のIA阿波みよしが出荷しているものです。また、京都市では「今日の旬野菜」としてブランド化が進められています。また、大阪市の伝統野菜「田辺大根」のさや大根も一部市場に出ているようですね。"",""さや大根の収穫時期は春と秋の２回あり、春が４月上旬～５月中旬頃まで、秋は９月中旬～１２月中旬頃までとなります。""]},{""title"":""◆さやだいこんの収穫時期と旬"",""contents"":[]}]}]","[false, false, false, true, true, false, false, false, true, true, true, true, false, false, false, true, true, false, false, false, false, false, false, false]"
vegitable,シーアスパラガス（厚岸草）,https://img01.plus-server.net/www.foodslink.jp/syokuzaihyakka/syun/vegitable/SeaAspara/SeaAspara11s.jpg,https://foodslink.jp/syokuzaihyakka/syun/vegitable/SeaAspara.htm,"[{""title"":""●シーアスパラガス／厚岸草（アッケシソウ）とは"",""sub_categories"":[{""title"":""◆シーアスパラガス／厚岸草（アッケシソウ）の特徴"",""contents"":[""シーアスパラガスと呼ばれているものはアカザ科の１年草で、海辺の冠水位から満潮水位の間に自生しています。北アメリカからヨーロッパ、アジアにかけての寒帯域に広く分布し、日本では１８９１（明治２４）年に、北海道の厚岸湖の牡蠣島で初めて発見された事から厚岸草(アッケシソウ)と名付けられています。また、この厚岸草は秋になり寒くなると赤く色付き、その様子が珊瑚のように見えることから珊瑚草（サンゴソウ）とも呼ばれています。"",""海外では、イギリスではサムファイアー／Samphire、フランスではパスピエール／Passe Pierre、オランダではゼークラル／zeekraalとよばれています。"",""日本では北海道をはじめ、瀬戸内海沿岸の塩田地でも見られ、愛媛県あたりが南限ではないかと言われていますが、全国的に塩田がなくなり、環境の変化などによって今ではほとんど見られなくなり、２０００（平成１２）年には絶滅危惧種に選定されています。"",""ヨーロッパでは比較的身近な食材として扱われ、スーパーなどにも並んでいます。写真の物はオランダの野菜果物卸ルンジス社から頂いたものです。"",""シーアスパラガスは成長すると分岐を繰り返し３０ｃｍ近くにもなるとされていますが、食用としては若く柔らかい芽の部分が適しており、そういった部分だけを収穫した３～１０ｃｍ程のものが出回っています。"",""海水で育つため、そのものに塩味があり、生のままでも食べることができます。また、マグネシウムをはじめ鉄分などのミネラルを豊富に含んでいる他、脳に良いアミノ酸を沢山含んでいるとも言われています。""]},{""title"":""◆シーアスパラガス／厚岸草（アッケシソウ）の特徴"",""contents"":[]}]},{""title"":""●シーアスパラガス／厚岸草（アッケシソウ）の主な産地と旬"",""sub_categories"":[{""title"":""◆シーアスパラガス／厚岸草（アッケシソウ）の収穫時期と旬"",""contents"":[""国内では絶滅危惧種になっているため、天然のものを収穫することはできません。また、栽培も行われていないようなので、輸入に頼るしかありません。"",""イギリスをはじめ、オランダなどヨーロッパでは栽培も行われているようです。国内にはイスラエルなどから入ってきているようです。"",""収穫は新芽が伸びてくる春から夏まで行われているようです。出回るのは４月頃から９月頃までとなります。""]},{""title"":""◆シーアスパラガス／厚岸草（アッケシソウ）の収穫時期と旬"",""contents"":[]}]}]","[false, false, false, true, true, true, true, true, true, false, false, false]"
